Pivot Field Names (group),Pivot Field Names,Player,Team1,5v5 TOI,Pivot Field Values
General Offense,Shot Assists/60,Matt Boldy,MIN,247.65,-0.233130511
General Offense,Shots/60,Matt Boldy,MIN,247.65,1.735103651
General Offense,Rebounds Created/60,Mats Zuccarello,MIN,168.3333333,-0.121006435
General Offense,Chance Assists/60,Mats Zuccarello,MIN,168.3333333,1.731091745
General Offense,Chances/60,Mats Zuccarello,MIN,168.3333333,-1.372462763
General Offense,Chance Contributions/60,Mats Zuccarello,MIN,168.3333333,0.108467923
General Offense,Total Shot Contributions/60,Mats Zuccarello,MIN,168.3333333,-0.136715119
General Offense,Primary Contributions/60,Mats Zuccarello,MIN,168.3333333,-0.19446381
General Offense,Shot Assists/60,Mats Zuccarello,MIN,168.3333333,0.622134218
General Offense,Shots/60,Mats Zuccarello,MIN,168.3333333,-0.878553939
General Offense,Rebounds Created/60,Marcus Johansson,MIN,205.1166667,-0.242220722
General Offense,Chance Assists/60,Marcus Johansson,MIN,205.1166667,-0.348292974
General Offense,Chances/60,Marcus Johansson,MIN,205.1166667,0.194430076
General Offense,Chance Contributions/60,Marcus Johansson,MIN,205.1166667,-0.073803065
General Offense,Total Shot Contributions/60,Marcus Johansson,MIN,205.1166667,0.236505622
General Offense,Primary Contributions/60,Marcus Johansson,MIN,205.1166667,0.081486627
General Offense,Shot Assists/60,Marcus Johansson,MIN,205.1166667,0.275632135
General Offense,Shots/60,Marcus Johansson,MIN,205.1166667,-0.131185856
General Offense,Rebounds Created/60,Marcus Foligno,MIN,188.9833333,2.21343346
General Offense,Chance Assists/60,Marcus Foligno,MIN,188.9833333,-0.649301139
General Offense,Chances/60,Marcus Foligno,MIN,188.9833333,-0.929343915
General Offense,Chance Contributions/60,Marcus Foligno,MIN,188.9833333,-0.959392042
General Offense,Total Shot Contributions/60,Marcus Foligno,MIN,188.9833333,-0.39491307
General Offense,Primary Contributions/60,Marcus Foligno,MIN,188.9833333,-0.734226549
General Offense,Shot Assists/60,Marcus Foligno,MIN,188.9833333,-0.141305332
General Offense,Shots/60,Marcus Foligno,MIN,188.9833333,-0.998634001
General Offense,Rebounds Created/60,Marco Rossi,MIN,237.3,-0.317453333
General Offense,Chance Assists/60,Marco Rossi,MIN,237.3,-0.392926058
General Offense,Chances/60,Marco Rossi,MIN,237.3,1.517742179
General Offense,Chance Contributions/60,Marco Rossi,MIN,237.3,0.742736022
General Offense,Total Shot Contributions/60,Marco Rossi,MIN,237.3,-0.08931718
General Offense,Primary Contributions/60,Marco Rossi,MIN,237.3,-0.166633525
General Offense,Shot Assists/60,Marco Rossi,MIN,237.3,-0.12611928
General Offense,Shots/60,Marco Rossi,MIN,237.3,-0.139079177
General Offense,Rebounds Created/60,Marat Khusnutdinov,MIN,148.5833333,-0.031160034
General Offense,Chance Assists/60,Marat Khusnutdinov,MIN,148.5833333,-1.128953859
General Offense,Chances/60,Marat Khusnutdinov,MIN,148.5833333,-1.944052181
General Offense,Chance Contributions/60,Marat Khusnutdinov,MIN,148.5833333,-1.876894081
General Offense,Total Shot Contributions/60,Marat Khusnutdinov,MIN,148.5833333,-1.467275031
General Offense,Primary Contributions/60,Marat Khusnutdinov,MIN,148.5833333,-1.693080313
General Offense,Shot Assists/60,Marat Khusnutdinov,MIN,148.5833333,-0.641956086
General Offense,Shots/60,Marat Khusnutdinov,MIN,148.5833333,-2.008479398
General Offense,Rebounds Created/60,Kirill Kaprizov,MIN,192.2333333,-0.796939479
General Offense,Chance Assists/60,Kirill Kaprizov,MIN,192.2333333,2.350728319
General Offense,Chances/60,Kirill Kaprizov,MIN,192.2333333,0.387802029
General Offense,Chance Contributions/60,Kirill Kaprizov,MIN,192.2333333,1.579643638
General Offense,Total Shot Contributions/60,Kirill Kaprizov,MIN,192.2333333,1.764533351
General Offense,Primary Contributions/60,Kirill Kaprizov,MIN,192.2333333,1.367178452
General Offense,Shot Assists/60,Kirill Kaprizov,MIN,192.2333333,1.791159089
General Offense,Shots/60,Kirill Kaprizov,MIN,192.2333333,0.436894184
General Offense,Rebounds Created/60,Jonas Brodin,MIN,157.2333333,-0.933925614
General Offense,Chance Assists/60,Jonas Brodin,MIN,157.2333333,0.36164259
General Offense,Chances/60,Jonas Brodin,MIN,157.2333333,-0.101360939
General Offense,Chance Contributions/60,Jonas Brodin,MIN,157.2333333,0.140580227
General Offense,Total Shot Contributions/60,Jonas Brodin,MIN,157.2333333,-0.410717726
General Offense,Primary Contributions/60,Jonas Brodin,MIN,157.2333333,-0.608310502
General Offense,Shot Assists/60,Jonas Brodin,MIN,157.2333333,-0.610347762
General Offense,Shots/60,Jonas Brodin,MIN,157.2333333,-0.368126167
General Offense,Rebounds Created/60,Jon Merrill,MIN,125.2166667,1.872961042
General Offense,Chance Assists/60,Jon Merrill,MIN,125.2166667,-0.958024183
General Offense,Chances/60,Jon Merrill,MIN,125.2166667,-0.571861642
General Offense,Chance Contributions/60,Jon Merrill,MIN,125.2166667,-0.907029292
General Offense,Total Shot Contributions/60,Jon Merrill,MIN,125.2166667,-0.846357572
General Offense,Primary Contributions/60,Jon Merrill,MIN,125.2166667,-1.063698299
General Offense,Shot Assists/60,Jon Merrill,MIN,125.2166667,-0.726528796
General Offense,Shots/60,Jon Merrill,MIN,125.2166667,-0.960936101
General Offense,Rebounds Created/60,Joel Eriksson Ek,MIN,164.2666667,-0.796939479
General Offense,Chance Assists/60,Joel Eriksson Ek,MIN,164.2666667,-0.956319195
General Offense,Chances/60,Joel Eriksson Ek,MIN,164.2666667,0.23642105
General Offense,Chance Contributions/60,Joel Eriksson Ek,MIN,164.2666667,-0.391859761
General Offense,Total Shot Contributions/60,Joel Eriksson Ek,MIN,164.2666667,-0.71557442
General Offense,Primary Contributions/60,Joel Eriksson Ek,MIN,164.2666667,-0.761413398
General Offense,Shot Assists/60,Joel Eriksson Ek,MIN,164.2666667,-1.145415243
General Offense,Shots/60,Joel Eriksson Ek,MIN,164.2666667,-0.105640523
General Offense,Rebounds Created/60,Jared Spurgeon,MIN,146.0666667,0.269185947
General Offense,Chance Assists/60,Jared Spurgeon,MIN,146.0666667,0.46252994
General Offense,Chances/60,Jared Spurgeon,MIN,146.0666667,0.187843452
General Offense,Chance Contributions/60,Jared Spurgeon,MIN,146.0666667,0.381768805
General Offense,Total Shot Contributions/60,Jared Spurgeon,MIN,146.0666667,0.777996945
General Offense,Primary Contributions/60,Jared Spurgeon,MIN,146.0666667,0.806034105
General Offense,Shot Assists/60,Jared Spurgeon,MIN,146.0666667,1.209075015
General Offense,Shots/60,Jared Spurgeon,MIN,146.0666667,0.115056722
General Offense,Rebounds Created/60,Jake Middleton,MIN,188.95,-0.003867422
General Offense,Chance Assists/60,Jake Middleton,MIN,188.95,-0.299133665
General Offense,Chances/60,Jake Middleton,MIN,188.95,0.602709311
General Offense,Chance Contributions/60,Jake Middleton,MIN,188.95,0.21380557
General Offense,Total Shot Contributions/60,Jake Middleton,MIN,188.95,-0.246857293
General Offense,Primary Contributions/60,Jake Middleton,MIN,188.95,-0.222238616
General Offense,Shot Assists/60,Jake Middleton,MIN,188.95,-0.397577037
General Offense,Shots/60,Jake Middleton,MIN,188.95,0.028059595
General Offense,Rebounds Created/60,Frederick Gaudreau,MIN,193.6666667,-0.796939479
General Offense,Chance Assists/60,Frederick Gaudreau,MIN,193.6666667,-0.681162685
General Offense,Chances/60,Frederick Gaudreau,MIN,193.6666667,-0.016971733
General Offense,Chance Contributions/60,Frederick Gaudreau,MIN,193.6666667,-0.397037495
General Offense,Total Shot Contributions/60,Frederick Gaudreau,MIN,193.6666667,-0.851199734
General Offense,Primary Contributions/60,Frederick Gaudreau,MIN,193.6666667,-0.80476535
General Offense,Shot Assists/60,Frederick Gaudreau,MIN,193.6666667,-0.856483076
General Offense,Shots/60,Frederick Gaudreau,MIN,193.6666667,-0.441372355
General Offense,Rebounds Created/60,Declan Chisholm,MIN,155.9166667,-0.933925614
General Offense,Chance Assists/60,Declan Chisholm,MIN,155.9166667,-0.425699807
General Offense,Chances/60,Declan Chisholm,MIN,155.9166667,-0.571861642
General Offense,Chance Contributions/60,Declan Chisholm,MIN,155.9166667,-0.60518465
General Offense,Total Shot Contributions/60,Declan Chisholm,MIN,155.9166667,1.092659811
General Offense,Primary Contributions/60,Declan Chisholm,MIN,155.9166667,1.078532514
General Offense,Shot Assists/60,Declan Chisholm,MIN,155.9166667,1.510055712
General Offense,Shots/60,Declan Chisholm,MIN,155.9166667,0.254294497
General Offense,Rebounds Created/60,Brock Faber,MIN,231.6666667,-0.175359447
General Offense,Chance Assists/60,Brock Faber,MIN,231.6666667,1.012437684
General Offense,Chances/60,Brock Faber,MIN,231.6666667,-0.092864847
General Offense,Chance Contributions/60,Brock Faber,MIN,231.6666667,0.515006421
General Offense,Total Shot Contributions/60,Brock Faber,MIN,231.6666667,-0.366009341
General Offense,Primary Contributions/60,Brock Faber,MIN,231.6666667,-0.604429005
General Offense,Shot Assists/60,Brock Faber,MIN,231.6666667,0.011058422
General Offense,Shots/60,Brock Faber,MIN,231.6666667,-0.940690294
General Offense,Rebounds Created/60,Warren Foegele,L.A,235.5333333,-0.313856848
General Offense,Chance Assists/60,Warren Foegele,L.A,235.5333333,-0.204928381
General Offense,Chances/60,Warren Foegele,L.A,235.5333333,0.292954494
General Offense,Chance Contributions/60,Warren Foegele,L.A,235.5333333,0.070167143
General Offense,Total Shot Contributions/60,Warren Foegele,L.A,235.5333333,0.195851047
General Offense,Primary Contributions/60,Warren Foegele,L.A,235.5333333,0.184565189
General Offense,Shot Assists/60,Warren Foegele,L.A,235.5333333,-0.429378702
General Offense,Shots/60,Warren Foegele,L.A,235.5333333,0.683858632
General Offense,Rebounds Created/60,Vladislav Gavrikov,L.A,429.0666667,1.113943738
General Offense,Chance Assists/60,Vladislav Gavrikov,L.A,429.0666667,-0.18426804
General Offense,Chances/60,Vladislav Gavrikov,L.A,429.0666667,-0.227027612
General Offense,Chance Contributions/60,Vladislav Gavrikov,L.A,429.0666667,-0.248913235
General Offense,Total Shot Contributions/60,Vladislav Gavrikov,L.A,429.0666667,0.033764719
General Offense,Primary Contributions/60,Vladislav Gavrikov,L.A,429.0666667,0.165911399
General Offense,Shot Assists/60,Vladislav Gavrikov,L.A,429.0666667,0.091695804
General Offense,Shots/60,Vladislav Gavrikov,L.A,429.0666667,0.170016406
General Offense,Rebounds Created/60,Trevor Moore,L.A,173.8833333,-0.142580833
General Offense,Chance Assists/60,Trevor Moore,L.A,173.8833333,-0.057564001
General Offense,Chances/60,Trevor Moore,L.A,173.8833333,-0.138198911
General Offense,Chance Contributions/60,Trevor Moore,L.A,173.8833333,-0.120558178
General Offense,Total Shot Contributions/60,Trevor Moore,L.A,173.8833333,0.939623386
General Offense,Primary Contributions/60,Trevor Moore,L.A,173.8833333,0.928080004
General Offense,Shot Assists/60,Trevor Moore,L.A,173.8833333,0.662123257
General Offense,Shots/60,Trevor Moore,L.A,173.8833333,0.812142062
General Offense,Rebounds Created/60,Trevor Lewis,L.A,117.1666667,0.17417343
General Offense,Chance Assists/60,Trevor Lewis,L.A,117.1666667,-0.55009454
General Offense,Chances/60,Trevor Lewis,L.A,117.1666667,-1.4281005
General Offense,Chance Contributions/60,Trevor Lewis,L.A,117.1666667,-1.220431248
General Offense,Total Shot Contributions/60,Trevor Lewis,L.A,117.1666667,-1.186009561
General Offense,Primary Contributions/60,Trevor Lewis,L.A,117.1666667,-1.168045114
General Offense,Shot Assists/60,Trevor Lewis,L.A,117.1666667,-0.525858302
General Offense,Shots/60,Trevor Lewis,L.A,117.1666667,-1.308384038
General Offense,Rebounds Created/60,Tanner Jeannot,L.A,175.9166667,-0.15014424
General Offense,Chance Assists/60,Tanner Jeannot,L.A,175.9166667,-1.730947585
General Offense,Chances/60,Tanner Jeannot,L.A,175.9166667,-0.798500541
General Offense,Chance Contributions/60,Tanner Jeannot,L.A,175.9166667,-1.489481321
General Offense,Total Shot Contributions/60,Tanner Jeannot,L.A,175.9166667,-1.464986703
General Offense,Primary Contributions/60,Tanner Jeannot,L.A,175.9166667,-1.388009204
General Offense,Shot Assists/60,Tanner Jeannot,L.A,175.9166667,-1.247481769
General Offense,Shots/60,Tanner Jeannot,L.A,175.9166667,-0.97513097
General Offense,Rebounds Created/60,Quinton Byfield,L.A,240.7666667,1.093389678
General Offense,Chance Assists/60,Quinton Byfield,L.A,240.7666667,0.618586297
General Offense,Chances/60,Quinton Byfield,L.A,240.7666667,-0.386426256
General Offense,Chance Contributions/60,Quinton Byfield,L.A,240.7666667,0.104926242
General Offense,Total Shot Contributions/60,Quinton Byfield,L.A,240.7666667,0.667453546
General Offense,Primary Contributions/60,Quinton Byfield,L.A,240.7666667,0.291989189
General Offense,Shot Assists/60,Quinton Byfield,L.A,240.7666667,0.573077173
General Offense,Shots/60,Quinton Byfield,L.A,240.7666667,-0.084086244
General Offense,Rebounds Created/60,Phillip Danault,L.A,242,-0.326765667
General Offense,Chance Assists/60,Phillip Danault,L.A,242,0.776893804
General Offense,Chances/60,Phillip Danault,L.A,242,0.060372998
General Offense,Chance Contributions/60,Phillip Danault,L.A,242,0.478930498
General Offense,Total Shot Contributions/60,Phillip Danault,L.A,242,0.695577772
General Offense,Primary Contributions/60,Phillip Danault,L.A,242,0.651544398
General Offense,Shot Assists/60,Phillip Danault,L.A,242,1.288776928
General Offense,Shots/60,Phillip Danault,L.A,242,-0.196952289
General Offense,Rebounds Created/60,Mikey Anderson,L.A,365.5,-0.453119881
General Offense,Chance Assists/60,Mikey Anderson,L.A,365.5,0.063842001
General Offense,Chances/60,Mikey Anderson,L.A,365.5,0.035348157
General Offense,Chance Contributions/60,Mikey Anderson,L.A,365.5,0.05868775
General Offense,Total Shot Contributions/60,Mikey Anderson,L.A,365.5,-0.190585167
General Offense,Primary Contributions/60,Mikey Anderson,L.A,365.5,-0.139756926
General Offense,Shot Assists/60,Mikey Anderson,L.A,365.5,-0.559921024
General Offense,Shots/60,Mikey Anderson,L.A,365.5,0.30616807
General Offense,Rebounds Created/60,Kevin Fiala,L.A,239.9166667,-0.796939479
General Offense,Chance Assists/60,Kevin Fiala,L.A,239.9166667,1.492611554
General Offense,Chances/60,Kevin Fiala,L.A,239.9166667,1.934366025
General Offense,Chance Contributions/60,Kevin Fiala,L.A,239.9166667,2.076937405
General Offense,Total Shot Contributions/60,Kevin Fiala,L.A,239.9166667,3.066057826
General Offense,Primary Contributions/60,Kevin Fiala,L.A,239.9166667,2.986594853
General Offense,Shot Assists/60,Kevin Fiala,L.A,239.9166667,2.378542977
General Offense,Shots/60,Kevin Fiala,L.A,239.9166667,2.38279064
General Offense,Rebounds Created/60,Jordan Spence,L.A,304.2666667,-0.356358254
General Offense,Chance Assists/60,Jordan Spence,L.A,304.2666667,-0.003289801
General Offense,Chances/60,Jordan Spence,L.A,304.2666667,-0.450293291
General Offense,Chance Contributions/60,Jordan Spence,L.A,304.2666667,-0.288327138
General Offense,Total Shot Contributions/60,Jordan Spence,L.A,304.2666667,0.0721072
General Offense,Primary Contributions/60,Jordan Spence,L.A,304.2666667,0.013837941
General Offense,Shot Assists/60,Jordan Spence,L.A,304.2666667,0.342712836
General Offense,Shots/60,Jordan Spence,L.A,304.2666667,-0.297770345
General Offense,Rebounds Created/60,Joel Edmundson,L.A,330.7333333,-0.402577613
General Offense,Chance Assists/60,Joel Edmundson,L.A,330.7333333,-0.456119876
General Offense,Chances/60,Joel Edmundson,L.A,330.7333333,-0.4600217
General Offense,Chance Contributions/60,Joel Edmundson,L.A,330.7333333,-0.551284907
General Offense,Total Shot Contributions/60,Joel Edmundson,L.A,330.7333333,0.092819781
General Offense,Primary Contributions/60,Joel Edmundson,L.A,330.7333333,-0.060713069
General Offense,Shot Assists/60,Joel Edmundson,L.A,330.7333333,-0.436138178
General Offense,Shots/60,Joel Edmundson,L.A,330.7333333,0.312596139
General Offense,Rebounds Created/60,Jacob Moverare,L.A,178.1666667,0.052423284
General Offense,Chance Assists/60,Jacob Moverare,L.A,178.1666667,-0.026332034
General Offense,Chances/60,Jacob Moverare,L.A,178.1666667,-0.571861642
General Offense,Chance Contributions/60,Jacob Moverare,L.A,178.1666667,-0.378730577
General Offense,Total Shot Contributions/60,Jacob Moverare,L.A,178.1666667,0.049471624
General Offense,Primary Contributions/60,Jacob Moverare,L.A,178.1666667,-0.246982874
General Offense,Shot Assists/60,Jacob Moverare,L.A,178.1666667,0.251909098
General Offense,Shots/60,Jacob Moverare,L.A,178.1666667,-0.614710897
General Offense,Rebounds Created/60,Drew Doughty,L.A,131.2833333,0.404663915
General Offense,Chance Assists/60,Drew Doughty,L.A,131.2833333,-0.009713684
General Offense,Chances/60,Drew Doughty,L.A,131.2833333,-0.571861642
General Offense,Chance Contributions/60,Drew Doughty,L.A,131.2833333,-0.369307451
General Offense,Total Shot Contributions/60,Drew Doughty,L.A,131.2833333,-0.106654375
